timestamp,cycle_id,machine_id,operator_id,phase,engine_hours,engine_rpm,fuel_rate_l_hr,bucket_load_pct,hydraulic_pressure_bar,hydraulic_temp_c,boom_angle_deg,arm_angle_deg,bucket_angle_deg,machine_speed_kmh,seatbelt_status,task_type,soil_condition,load_condition
2026-08-10T09:07:29,CYC_0181,EXC001,OP_EXP_001,DUMP,1540.507,1694,17.3,49.0,178.9,74.5,51.0,74.2,54.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:30,CYC_0181,EXC001,OP_EXP_001,DUMP,1540.507,1715,17.36,35.3,215.8,72.3,53.1,75.0,43.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:31,CYC_0181,EXC001,OP_EXP_001,DUMP,1540.508,1742,15.45,21.7,172.8,74.1,50.5,75.0,33.5,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:32,CYC_0181,EXC001,OP_EXP_001,REPOSITION,1540.508,1808,15.86,5.0,155.5,74.7,35.0,47.1,31.3,2.24,FASTENED,trenching,medium,medium
2026-08-10T09:07:33,CYC_0181,EXC001,OP_EXP_001,REPOSITION,1540.508,1748,18.04,5.0,166.4,74.2,33.0,42.3,34.1,2.26,FASTENED,trenching,medium,medium
2026-08-10T09:07:34,CYC_0181,EXC001,OP_EXP_001,REPOSITION,1540.509,1697,18.8,5.0,176.6,68.7,38.0,42.7,33.8,2.51,FASTENED,trenching,medium,medium
2026-08-10T09:07:35,CYC_0181,EXC001,OP_EXP_001,REPOSITION,1540.509,1716,17.29,5.0,145.4,75.7,35.8,43.4,30.3,1.76,FASTENED,trenching,medium,medium
2026-08-10T09:07:36,CYC_0181,EXC001,OP_EXP_001,REPOSITION,1540.509,1752,17.24,5.0,166.7,77.2,37.0,42.6,31.3,2.28,FASTENED,trenching,medium,medium
2026-08-10T09:07:37,CYC_0181,EXC001,OP_EXP_001,REPOSITION,1540.509,1705,14.42,5.0,156.8,80.0,34.4,47.4,36.0,2.64,FASTENED,trenching,medium,medium
2026-08-10T09:07:38,CYC_0181,EXC001,OP_EXP_001,REPOSITION,1540.51,1820,17.39,5.0,174.4,75.6,33.1,51.5,31.6,1.9,FASTENED,trenching,medium,medium
2026-08-10T09:07:39,CYC_0181,EXC001,OP_EXP_001,REPOSITION,1540.51,1753,16.17,5.0,154.0,71.0,36.4,45.2,30.4,2.68,FASTENED,trenching,medium,medium
2026-08-10T09:07:46,CYC_0182,EXC002,OP_EXP_003,DIG,2245.0,1786,23.44,25.0,268.3,73.1,23.4,39.3,38.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:47,CYC_0182,EXC002,OP_EXP_003,DIG,2245.001,1826,21.35,34.0,289.7,69.0,22.4,39.6,33.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:48,CYC_0182,EXC002,OP_EXP_003,DIG,2245.001,1771,24.05,43.0,253.4,76.0,23.2,46.2,42.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:49,CYC_0182,EXC002,OP_EXP_003,DIG,2245.001,1811,25.05,52.0,325.1,70.7,23.3,51.8,48.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:50,CYC_0182,EXC002,OP_EXP_003,DIG,2245.001,1891,24.38,61.0,280.0,78.4,27.6,59.4,56.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:51,CYC_0182,EXC002,OP_EXP_003,DIG,2245.002,1919,24.92,70.0,281.1,75.1,27.2,58.2,70.5,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:52,CYC_0182,EXC002,OP_EXP_003,DIG,2245.002,1951,22.88,79.0,265.2,77.6,22.3,63.1,84.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:53,CYC_0182,EXC002,OP_EXP_003,DIG,2245.002,1843,22.23,88.0,263.8,75.2,24.9,67.0,81.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:54,CYC_0182,EXC002,OP_EXP_003,LIFT,2245.003,1796,22.02,90.2,235.7,75.6,30.2,65.8,86.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:55,CYC_0182,EXC002,OP_EXP_003,LIFT,2245.003,1775,22.12,97.8,232.8,75.1,32.8,73.5,89.5,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:56,CYC_0182,EXC002,OP_EXP_003,LIFT,2245.003,1749,20.78,95.4,249.2,74.6,39.0,72.1,85.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:57,CYC_0182,EXC002,OP_EXP_003,LIFT,2245.003,1846,20.51,90.3,238.6,77.3,44.2,70.5,93.0,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:58,CYC_0182,EXC002,OP_EXP_003,LIFT,2245.004,1780,20.85,96.4,249.0,79.6,48.6,72.3,87.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:07:59,CYC_0182,EXC002,OP_EXP_003,LIFT,2245.004,1795,20.16,90.5,228.3,72.6,51.0,68.7,84.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:00,CYC_0182,EXC002,OP_EXP_003,SWING,2245.004,1614,18.49,94.8,164.6,77.3,55.2,69.3,87.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:01,CYC_0182,EXC002,OP_EXP_003,SWING,2245.004,1658,17.05,91.9,183.0,73.3,51.9,70.9,84.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:02,CYC_0182,EXC002,OP_EXP_003,SWING,2245.005,1763,17.25,92.9,192.0,74.1,57.9,69.5,87.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:03,CYC_0182,EXC002,OP_EXP_003,SWING,2245.005,1620,16.18,92.5,178.7,73.1,53.6,66.5,91.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:04,CYC_0182,EXC002,OP_EXP_003,SWING,2245.005,1684,18.08,93.0,191.9,69.3,54.5,66.0,87.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:05,CYC_0182,EXC002,OP_EXP_003,SWING,2245.006,1651,16.97,95.7,188.8,71.8,55.1,65.1,85.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:06,CYC_0182,EXC002,OP_EXP_003,SWING,2245.006,1667,17.15,94.5,185.8,74.8,52.1,66.8,86.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:07,CYC_0182,EXC002,OP_EXP_003,DUMP,2245.006,1742,16.6,90.0,160.0,74.6,49.7,74.9,85.5,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:08,CYC_0182,EXC002,OP_EXP_003,DUMP,2245.006,1746,17.74,73.6,183.5,73.4,50.5,74.9,72.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:09,CYC_0182,EXC002,OP_EXP_003,DUMP,2245.007,1649,16.59,57.2,215.3,75.9,53.3,68.9,68.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:10,CYC_0182,EXC002,OP_EXP_003,DUMP,2245.007,1693,18.54,40.8,178.7,75.7,52.9,67.1,48.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:11,CYC_0182,EXC002,OP_EXP_003,DUMP,2245.007,1699,16.87,24.4,193.3,77.9,49.4,71.7,34.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:12,CYC_0182,EXC002,OP_EXP_003,REPOSITION,2245.008,1717,18.31,5.0,160.3,69.7,37.9,46.6,30.5,2.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:13,CYC_0182,EXC002,OP_EXP_003,REPOSITION,2245.008,1725,20.66,5.0,184.0,72.8,40.4,50.6,33.3,2.52,FASTENED,trenching,medium,medium
2026-08-10T09:08:14,CYC_0182,EXC002,OP_EXP_003,REPOSITION,2245.008,1715,17.31,5.0,149.7,75.9,33.9,44.0,31.7,1.76,FASTENED,trenching,medium,medium
2026-08-10T09:08:15,CYC_0182,EXC002,OP_EXP_003,REPOSITION,2245.008,1748,19.27,5.0,168.2,69.7,40.9,44.9,31.1,2.49,FASTENED,trenching,medium,medium
2026-08-10T09:08:16,CYC_0182,EXC002,OP_EXP_003,REPOSITION,2245.009,1737,18.81,5.0,165.9,70.0,34.9,49.4,37.4,3.05,FASTENED,trenching,medium,medium
2026-08-10T09:08:17,CYC_0182,EXC002,OP_EXP_003,REPOSITION,2245.009,1655,19.65,5.0,162.2,77.2,33.7,47.1,30.5,2.47,FASTENED,trenching,medium,medium
2026-08-10T09:08:18,CYC_0182,EXC002,OP_EXP_003,REPOSITION,2245.009,1714,18.9,5.0,179.8,78.8,34.1,44.4,26.2,1.82,FASTENED,trenching,medium,medium
2026-08-10T09:08:27,CYC_0183,EXC003,OP_NOV_001,DIG,912.0,1829,21.09,25.0,299.5,70.7,26.4,44.4,35.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:28,CYC_0183,EXC003,OP_NOV_001,DIG,912.001,1910,22.36,33.0,263.1,68.4,26.3,42.7,40.7,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:29,CYC_0183,EXC003,OP_NOV_001,DIG,912.001,1845,24.46,41.0,243.1,70.6,23.5,46.7,39.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:30,CYC_0183,EXC003,OP_NOV_001,DIG,912.001,1892,22.03,49.0,247.1,79.9,25.6,47.8,54.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:31,CYC_0183,EXC003,OP_NOV_001,DIG,912.001,1855,22.0,57.0,309.3,76.0,21.7,54.1,56.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:32,CYC_0183,EXC003,OP_NOV_001,DIG,912.002,1830,21.58,65.0,267.2,75.0,25.3,59.7,67.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:33,CYC_0183,EXC003,OP_NOV_001,DIG,912.002,1804,20.77,73.0,269.0,75.1,26.7,57.2,65.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:34,CYC_0183,EXC003,OP_NOV_001,DIG,912.002,1856,22.47,81.0,281.5,74.9,26.5,67.3,74.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:35,CYC_0183,EXC003,OP_NOV_001,DIG,912.003,1904,19.79,89.0,260.8,72.1,27.4,70.2,83.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:36,CYC_0183,EXC003,OP_NOV_001,LIFT,912.003,1748,18.35,88.3,248.7,72.5,29.9,71.5,93.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:37,CYC_0183,EXC003,OP_NOV_001,LIFT,912.003,1790,18.43,96.2,233.5,70.5,35.8,70.2,87.7,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:38,CYC_0183,EXC003,OP_NOV_001,LIFT,912.003,1676,18.68,95.5,244.3,75.4,41.6,72.8,91.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:39,CYC_0183,EXC003,OP_NOV_001,LIFT,912.004,1789,17.82,99.4,254.8,74.0,42.4,72.1,85.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:40,CYC_0183,EXC003,OP_NOV_001,LIFT,912.004,1773,19.64,94.6,222.0,74.1,40.9,68.5,89.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:41,CYC_0183,EXC003,OP_NOV_001,LIFT,912.004,1744,20.58,92.6,235.0,71.4,50.9,76.7,85.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:42,CYC_0183,EXC003,OP_NOV_001,LIFT,912.004,1765,19.74,90.3,242.5,71.7,52.1,72.0,87.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:43,CYC_0183,EXC003,OP_NOV_001,SWING,912.005,1681,16.37,91.5,190.3,69.9,49.5,66.0,88.0,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:44,CYC_0183,EXC003,OP_NOV_001,SWING,912.005,1642,16.46,89.8,179.3,77.5,51.9,68.4,88.0,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:45,CYC_0183,EXC003,OP_NOV_001,SWING,912.005,1683,15.44,93.7,165.2,77.4,54.0,63.0,86.7,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:46,CYC_0183,EXC003,OP_NOV_001,SWING,912.006,1677,14.88,92.3,203.1,78.9,55.3,69.4,84.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:47,CYC_0183,EXC003,OP_NOV_001,SWING,912.006,1599,15.55,96.5,185.1,72.8,55.5,71.7,86.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:48,CYC_0183,EXC003,OP_NOV_001,SWING,912.006,1717,16.62,99.3,198.9,72.7,55.9,67.6,90.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:49,CYC_0183,EXC003,OP_NOV_001,SWING,912.006,1678,16.18,90.5,172.3,74.8,55.7,67.7,85.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:50,CYC_0183,EXC003,OP_NOV_001,DUMP,912.007,1742,17.45,90.0,207.9,76.2,52.0,71.1,84.0,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:51,CYC_0183,EXC003,OP_NOV_001,DUMP,912.007,1760,18.89,76.3,191.2,78.5,55.9,69.2,76.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:52,CYC_0183,EXC003,OP_NOV_001,DUMP,912.007,1691,16.02,62.7,193.4,75.5,52.6,72.0,68.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:53,CYC_0183,EXC003,OP_NOV_001,DUMP,912.008,1713,17.15,49.0,204.1,77.7,51.8,74.6,57.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:54,CYC_0183,EXC003,OP_NOV_001,DUMP,912.008,1696,18.53,35.3,203.9,75.7,53.8,71.2,51.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:55,CYC_0183,EXC003,OP_NOV_001,DUMP,912.008,1659,16.9,21.7,181.5,75.5,52.6,73.5,39.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:08:56,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.008,1718,17.27,5.0,165.0,78.3,36.1,41.0,31.1,1.95,FASTENED,trenching,medium,medium
2026-08-10T09:08:57,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.009,1751,17.93,5.0,153.9,74.4,42.0,47.2,31.5,2.01,FASTENED,trenching,medium,medium
2026-08-10T09:08:58,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.009,1662,15.31,5.0,166.5,78.7,36.2,45.0,35.6,2.46,FASTENED,trenching,medium,medium
2026-08-10T09:08:59,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.009,1802,16.07,5.0,166.6,70.0,37.6,45.8,31.4,2.1,FASTENED,trenching,medium,medium
2026-08-10T09:09:00,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.009,1672,16.43,5.0,180.9,72.6,32.8,46.6,35.7,2.27,FASTENED,trenching,medium,medium
2026-08-10T09:09:01,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.01,1700,16.65,5.0,161.0,77.4,30.5,46.2,26.5,2.06,FASTENED,trenching,medium,medium
2026-08-10T09:09:02,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.01,1674,17.53,5.0,179.6,76.6,35.6,47.5,28.3,2.11,FASTENED,trenching,medium,medium
2026-08-10T09:09:03,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.01,1695,17.43,5.0,186.6,73.3,34.5,41.8,26.8,2.37,FASTENED,trenching,medium,medium
2026-08-10T09:09:04,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.011,1752,18.97,5.0,152.1,78.6,37.0,48.3,31.9,2.49,FASTENED,trenching,medium,medium
2026-08-10T09:09:05,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.011,1765,16.19,5.0,166.9,74.6,35.3,48.3,28.1,1.9,FASTENED,trenching,medium,medium
2026-08-10T09:09:06,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.011,1707,17.63,5.0,168.7,75.1,30.5,44.7,27.6,2.33,FASTENED,trenching,medium,medium
2026-08-10T09:09:07,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.011,1740,19.18,5.0,176.9,69.7,34.8,47.4,29.8,2.05,FASTENED,trenching,medium,medium
2026-08-10T09:09:08,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.012,1746,15.8,5.0,170.7,75.5,29.8,44.2,28.7,2.54,FASTENED,trenching,medium,medium
2026-08-10T09:09:09,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.012,1689,17.35,5.0,171.4,74.0,34.9,46.5,30.9,2.36,FASTENED,trenching,medium,medium
2026-08-10T09:09:10,CYC_0183,EXC003,OP_NOV_001,REPOSITION,912.012,1698,19.11,5.0,182.1,74.3,32.9,45.3,32.3,2.04,FASTENED,trenching,medium,medium
2026-08-10T09:09:17,CYC_0184,EXC004,OP_EXP_001,DIG,1820.0,1818,20.67,25.0,265.6,72.3,27.4,40.9,28.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:18,CYC_0184,EXC004,OP_EXP_001,DIG,1820.001,1900,23.61,33.0,284.4,70.0,26.4,51.9,39.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:19,CYC_0184,EXC004,OP_EXP_001,DIG,1820.001,1767,23.67,41.0,287.9,78.8,28.7,51.5,42.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:20,CYC_0184,EXC004,OP_EXP_001,DIG,1820.001,1865,22.28,49.0,265.5,74.9,22.4,53.1,54.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:21,CYC_0184,EXC004,OP_EXP_001,DIG,1820.001,1957,20.4,57.0,266.4,70.1,22.6,58.2,59.7,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:22,CYC_0184,EXC004,OP_EXP_001,DIG,1820.002,1764,22.68,65.0,264.9,76.4,26.4,56.0,70.0,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:23,CYC_0184,EXC004,OP_EXP_001,DIG,1820.002,1875,22.26,73.0,314.1,72.6,26.0,58.8,67.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:24,CYC_0184,EXC004,OP_EXP_001,DIG,1820.002,1820,22.98,81.0,279.9,72.2,22.2,63.6,75.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:25,CYC_0184,EXC004,OP_EXP_001,DIG,1820.003,1930,21.66,89.0,310.2,68.2,27.0,65.7,81.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:26,CYC_0184,EXC004,OP_EXP_001,LIFT,1820.003,1798,17.46,91.2,240.8,72.7,28.0,71.0,89.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:27,CYC_0184,EXC004,OP_EXP_001,LIFT,1820.003,1779,19.64,90.1,249.6,75.1,39.0,71.2,87.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:28,CYC_0184,EXC004,OP_EXP_001,LIFT,1820.003,1754,19.54,93.3,229.0,74.1,39.6,69.7,93.0,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:29,CYC_0184,EXC004,OP_EXP_001,LIFT,1820.004,1811,21.16,95.6,233.9,71.2,45.6,70.7,88.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:30,CYC_0184,EXC004,OP_EXP_001,LIFT,1820.004,1739,19.79,93.6,202.3,78.9,51.9,77.1,91.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:31,CYC_0184,EXC004,OP_EXP_001,SWING,1820.004,1632,18.1,88.8,185.5,77.3,53.6,71.2,87.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:32,CYC_0184,EXC004,OP_EXP_001,SWING,1820.004,1715,17.06,92.1,187.0,69.0,49.6,71.3,84.5,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:33,CYC_0184,EXC004,OP_EXP_001,SWING,1820.005,1685,16.66,95.2,181.9,73.5,50.5,65.5,88.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:34,CYC_0184,EXC004,OP_EXP_001,SWING,1820.005,1631,18.18,92.5,194.6,67.9,54.2,71.4,85.7,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:35,CYC_0184,EXC004,OP_EXP_001,SWING,1820.005,1589,16.91,92.6,176.6,72.3,52.4,67.1,85.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:36,CYC_0184,EXC004,OP_EXP_001,SWING,1820.006,1609,15.95,94.8,168.7,75.7,55.1,67.2,88.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:37,CYC_0184,EXC004,OP_EXP_001,SWING,1820.006,1671,20.14,91.4,184.4,76.6,54.6,66.4,87.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:38,CYC_0184,EXC004,OP_EXP_001,DUMP,1820.006,1717,18.58,90.0,187.9,75.6,51.7,74.0,88.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:39,CYC_0184,EXC004,OP_EXP_001,DUMP,1820.006,1706,17.2,76.3,200.0,73.5,47.7,68.4,82.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:40,CYC_0184,EXC004,OP_EXP_001,DUMP,1820.007,1676,16.9,62.7,204.9,76.7,51.4,73.9,71.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:41,CYC_0184,EXC004,OP_EXP_001,DUMP,1820.007,1760,19.13,49.0,186.2,75.0,50.1,69.5,56.7,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:42,CYC_0184,EXC004,OP_EXP_001,DUMP,1820.007,1669,19.23,35.3,209.8,74.6,49.0,69.0,56.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:43,CYC_0184,EXC004,OP_EXP_001,DUMP,1820.007,1726,18.15,21.7,174.4,74.6,52.4,75.5,38.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:09:44,CYC_0184,EXC004,OP_EXP_001,REPOSITION,1820.008,1656,17.91,5.0,185.4,73.4,36.5,39.6,29.4,1.82,FASTENED,trenching,medium,medium
2026-08-10T09:09:45,CYC_0184,EXC004,OP_EXP_001,REPOSITION,1820.008,1670,19.55,5.0,149.0,74.6,35.8,45.1,30.2,1.93,FASTENED,trenching,medium,medium
2026-08-10T09:09:46,CYC_0184,EXC004,OP_EXP_001,REPOSITION,1820.008,1616,19.52,5.0,171.3,76.0,39.7,43.6,33.8,2.25,FASTENED,trenching,medium,medium
2026-08-10T09:09:47,CYC_0184,EXC004,OP_EXP_001,REPOSITION,1820.009,1881,19.01,5.0,174.8,74.3,36.3,44.6,35.3,1.38,FASTENED,trenching,medium,medium
2026-08-10T09:09:48,CYC_0184,EXC004,OP_EXP_001,REPOSITION,1820.009,1774,18.56,5.0,155.8,79.2,39.0,42.5,32.7,2.13,FASTENED,trenching,medium,medium
2026-08-10T09:09:49,CYC_0184,EXC004,OP_EXP_001,REPOSITION,1820.009,1706,17.37,5.0,155.3,77.1,36.7,48.8,32.1,2.16,FASTENED,trenching,medium,medium
2026-08-10T09:09:50,CYC_0184,EXC004,OP_EXP_001,REPOSITION,1820.009,1698,18.31,5.0,186.7,76.7,30.4,46.7,30.8,2.19,FASTENED,trenching,medium,medium
2026-08-10T09:09:51,CYC_0184,EXC004,OP_EXP_001,REPOSITION,1820.01,1695,16.67,5.0,132.6,75.5,35.1,44.3,30.5,2.44,FASTENED,trenching,medium,medium
2026-08-10T09:09:59,CYC_0185,EXC005,OP_EXP_003,DIG,1260.5,1854,19.76,25.0,276.2,75.7,23.7,42.7,25.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:00,CYC_0185,EXC005,OP_EXP_003,DIG,1260.501,1780,21.78,34.0,279.1,73.2,23.4,42.6,35.5,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:01,CYC_0185,EXC005,OP_EXP_003,DIG,1260.501,1762,22.94,43.0,252.1,71.6,26.7,45.3,42.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:02,CYC_0185,EXC005,OP_EXP_003,DIG,1260.501,1883,21.13,52.0,267.9,74.4,22.0,52.9,52.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:03,CYC_0185,EXC005,OP_EXP_003,DIG,1260.501,1761,20.8,61.0,240.3,75.7,22.9,55.1,58.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:04,CYC_0185,EXC005,OP_EXP_003,DIG,1260.502,1873,22.2,70.0,298.6,76.7,24.5,53.2,66.1,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:05,CYC_0185,EXC005,OP_EXP_003,DIG,1260.502,1891,22.99,79.0,269.0,74.4,22.0,65.2,77.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:06,CYC_0185,EXC005,OP_EXP_003,DIG,1260.502,1814,23.07,88.0,260.4,72.5,26.5,65.6,83.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:07,CYC_0185,EXC005,OP_EXP_003,LIFT,1260.503,1743,19.64,95.1,245.1,72.8,31.2,69.8,93.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:08,CYC_0185,EXC005,OP_EXP_003,LIFT,1260.503,1730,20.26,93.9,260.1,75.2,37.0,71.5,84.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:09,CYC_0185,EXC005,OP_EXP_003,LIFT,1260.503,1756,18.85,95.3,240.5,74.3,38.5,68.0,87.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:10,CYC_0185,EXC005,OP_EXP_003,LIFT,1260.503,1786,18.42,89.5,237.2,75.3,41.4,69.3,89.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:11,CYC_0185,EXC005,OP_EXP_003,LIFT,1260.504,1773,20.05,94.6,235.1,75.3,47.3,69.1,90.9,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:12,CYC_0185,EXC005,OP_EXP_003,LIFT,1260.504,1769,15.95,90.4,250.9,75.9,50.4,66.4,91.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:13,CYC_0185,EXC005,OP_EXP_003,SWING,1260.504,1677,16.78,96.8,161.8,78.5,54.3,68.9,86.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:14,CYC_0185,EXC005,OP_EXP_003,SWING,1260.504,1623,16.64,88.6,182.7,74.0,53.5,68.0,84.3,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:15,CYC_0185,EXC005,OP_EXP_003,SWING,1260.505,1601,15.82,95.3,189.1,75.7,55.1,71.6,87.8,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:16,CYC_0185,EXC005,OP_EXP_003,SWING,1260.505,1627,16.91,94.2,168.8,78.0,53.3,67.2,85.5,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:17,CYC_0185,EXC005,OP_EXP_003,SWING,1260.505,1641,15.92,92.5,196.8,70.9,55.5,65.8,86.2,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:18,CYC_0185,EXC005,OP_EXP_003,SWING,1260.506,1686,16.57,88.9,201.9,74.2,53.5,65.0,86.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:19,CYC_0185,EXC005,OP_EXP_003,SWING,1260.506,1711,16.44,99.1,165.3,76.7,52.9,71.8,85.4,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:20,CYC_0185,EXC005,OP_EXP_003,DUMP,1260.506,1777,17.68,90.0,185.5,74.9,52.4,72.5,84.6,0.0,FASTENED,trenching,medium,medium
2026-08-10T09:10:21,CYC_0185,EXC005,OP_EXP_003,DUMP,1260.506,1746,17.01,73.6,208.9,73.1,53.5,69.2,77.7,0.0,FASTENED,trenching,medium,medium
